ingresos,gastos_comunes,pago_coche,gastos_otros,ahorros,vivienda,estado_civil,hijos,trabajo,comprar
5004,1051,125,589,38042,373323,1,3,2,0
5056,934,277,450,39295,372396,2,2,7,0
4973,993,259,473,39528,373356,0,2,5,0
5040,893,153,540,38817,372782,0,5,0,0
4945,1014,185,615,39526,372597,2,5,0,0
4983,965,221,547,39317,373842,0,2,7,1
5002,893,198,469,39615,373130,1,1,6,1
4875,1066,246,597,38767,373191,0,4,6,0
4860,1048,195,431,39471,373572,1,3,5,1
5004,1009,232,612,39349,373092,0,5,0,1
4916,970,232,551,39659,374035,1,5,1,0
4926,988,293,453,38608,372988,0,2,5,1
4874,901,259,510,38470,373989,2,2,8,0
4876,1038,246,579,37882,374109,2,0,6,1
4936,1032,273,583,38386,374065,2,4,8,0
4864,972,159,439,38717,373437,2,0,6,1
4966,980,291,595,38336,373973,1,4,2,1
5042,966,140,481,39272,373513,2,5,0,0
5048,877,183,545,39554,373833,0,5,3,1
5041,1008,196,460,39053,372587,1,3,2,1
4881,1057,178,506,38867,373804,2,2,3,0
5026,877,175,606,37980,373496,2,2,8,1
4911,875,258,599,39365,372549,1,0,3,1
5029,1021,230,428,38418,372507,1,5,4,1
5019,892,243,593,38525,373373,0,5,8,0
4883,961,182,471,38431,373413,0,3,7,1
4897,1001,254,445,38442,372883,0,0,1,0
4947,911,230,542,38057,374156,0,0,2,1
4940,1067,198,577,38848,373498,0,4,1,1
5021,927,113,429,39168,372594,1,5,7,1
5042,926,123,550,38623,372544,2,4,4,0
4940,946,153,531,39290,372645,1,2,4,0
4888,934,302,466,39286,373492,0,0,2,0
5041,905,190,560,38460,372877,0,2,3,1
4925,973,208,505,39371,372886,1,5,7,1
4999,909,306,563,39196,372570,2,4,1,1
4887,910,172,604,39254,373785,2,0,3,0
4926,985,197,439,38229,373385,0,0,1,1
5048,962,203,461,38250,374115,0,5,4,0
4994,1059,137,612,38280,373874,1,4,5,1
4917,922,163,550,38464,374077,2,4,8,0
4919,946,263,579,38619,372940,2,0,6,1
5000,875,310,560,39635,372572,2,4,0,1
4870,1012,311,508,38673,374289,2,2,7,0
5000,990,222,435,39028,372848,0,5,2,0
4923,1025,208,533,38523,374391,0,3,7,1
4889,903,249,586,38915,372959,0,5,8,1
4898,984,207,463,39148,372399,1,0,3,1
4899,873,183,522,37954,373254,0,1,8,0
4868,1000,172,524,38532,372895,2,2,3,1
4937,938,123,577,39084,372992,1,0,5,0
4873,917,216,464,39330,373714,0,2,7,0
4875,1060,215,586,39527,373884,1,3,3,1
4955,1043,257,459,38893,373006,1,3,7,0
5059,1061,136,570,38774,372545,1,3,6,1
4982,1017,124,434,38274,374051,1,4,2,1
4984,980,257,526,37850,373988,2,2,1,0
4950,1066,155,594,38204,372827,1,4,6,1
4906,1030,254,523,39135,374192,1,1,7,1
5004,899,157,608,38007,373811,2,1,2,1
4905,962,142,596,38090,372845,2,5,6,0
4879,908,170,447,37826,373044,1,3,5,1
5022,938,286,430,38731,374148,2,0,4,1
4989,954,153,441,39560,373712,2,2,7,1
4865,926,250,554,38339,374237,0,5,1,0
4962,939,265,458,38470,372905,2,1,5,1
4875,1060,312,425,38245,374021,2,4,3,1
4956,1052,312,430,38266,373140,0,4,2,0
4894,924,308,584,39261,372948,2,5,6,1
4931,1053,273,583,38338,373013,2,2,2,1
5042,894,168,552,39433,374383,2,3,5,1
5035,979,131,539,38637,374265,0,3,5,1
4935,874,246,545,39725,374030,0,0,6,1
5047,1066,271,437,37767,374169,2,5,3,0
4863,1044,122,502,38612,373770,2,3,7,0
4989,913,193,549,38354,372442,2,0,1,0
5029,902,258,528,38425,372578,0,4,3,1
5003,1000,128,542,38127,373370,0,3,6,1
5021,893,115,537,38904,373800,2,4,3,1
4908,974,236,529,37999,374110,0,2,8,1
5001,984,269,491,39109,372693,2,4,5,0
4970,920,172,556,39739,373086,0,5,5,1
4974,973,290,548,39174,373437,1,0,4,0
4937,878,173,435,38730,374165,1,0,2,1
4877,911,286,553,38860,374028,2,3,0,1
5033,973,167,580,39177,374236,1,0,1,0
5047,1027,313,462,38827,374296,0,4,1,0
4957,1056,160,484,38292,374006,2,1,1,0
4862,926,292,485,37745,373048,2,1,0,0
5024,1053,208,593,39636,373558,0,1,5,1
5057,922,128,565,38035,373456,2,0,3,0
4892,1054,259,451,38633,373029,0,2,1,0
4890,915,300,603,38531,374133,0,4,3,0
4971,967,310,526,39172,372974,1,5,5,0
4878,1003,163,560,37968,372650,1,1,5,1
5048,896,311,436,39641,374193,2,3,0,0
4893,895,167,600,38210,373952,1,5,8,1
4953,1014,196,434,38250,374280,0,5,4,1
5026,1012,127,552,39642,373467,2,5,7,0
5044,1058,136,607,38368,373539,0,5,6,0
4999,891,286,494,39008,374228,0,2,4,1
4974,911,290,449,39412,372780,0,3,0,1
5033,996,261,486,38844,373646,2,0,4,0
4875,913,308,459,39661,373409,1,1,8,0
5047,964,137,489,38993,373399,2,2,7,0
4907,930,300,423,38326,373217,0,4,5,0
4891,900,267,552,37840,372775,0,3,4,0
5028,904,122,573,39269,373772,1,0,6,0
4930,964,215,488,39206,373416,1,1,3,0
4954,1042,148,611,39721,373345,0,1,6,1
5022,904,160,590,39216,374303,0,2,7,1
4927,969,241,549,39539,373312,2,5,5,0
5026,928,214,516,38626,372592,2,2,8,1
4895,892,134,498,39157,372834,2,0,5,1
4906,997,311,516,38399,372877,1,0,8,1
4859,1056,173,416,38824,372560,0,2,3,0
5056,1041,227,464,37779,372741,2,0,7,0
4936,925,292,453,38776,374191,0,2,5,0
4860,1009,224,612,38873,373624,2,2,1,1
4866,996,159,465,39559,373796,0,1,3,0
5053,883,216,522,38261,373901,2,4,3,1
5027,974,256,535,39104,374235,2,4,7,1
4994,977,286,610,39640,373401,1,2,5,0
4962,967,124,543,38435,372531,2,2,4,1
5046,981,295,603,39487,372615,2,2,0,0
4989,1033,206,521,39039,372825,2,5,2,0
4884,1020,185,441,39380,372619,2,4,7,1
5003,1018,223,615,37790,373870,2,0,5,1
4935,879,201,497,39343,372593,0,3,0,0
5029,992,221,543,38934,373952,0,3,0,0
4937,1069,234,457,38164,372456,2,0,6,0
5039,877,122,472,38419,374329,2,2,0,1
4971,1011,169,585,39146,373714,2,5,5,1
4908,912,238,471,39661,372819,2,2,4,0
5050,1037,245,514,39185,374341,2,1,4,0
4892,934,176,479,38931,373592,0,0,7,1
4950,993,268,432,39571,373892,0,3,4,0
4922,1016,298,461,39559,372607,1,5,6,0
4888,968,254,427,38606,374214,2,3,0,1
4946,976,195,492,37786,373282,2,0,3,0
4887,938,264,571,38604,373572,1,0,7,0
4907,1058,293,556,38603,374224,1,2,5,0
4941,996,265,480,38075,373017,2,3,5,0
5044,991,254,474,39197,373139,1,5,1,1
4996,985,293,591,38433,372613,0,2,0,0
4979,959,252,448,38143,372657,1,1,1,1
4985,1068,306,531,38242,373829,2,1,5,0
4937,936,138,456,38406,372521,0,2,3,1
5001,999,225,562,38613,373799,0,2,5,0
4872,939,166,493,37999,373748,2,0,1,0
4943,955,273,500,38770,372789,0,3,5,0
4871,1004,171,539,39319,372446,1,2,6,1
4943,911,312,579,37804,374134,0,1,3,0
4897,1003,196,575,37788,372578,0,0,5,1
4860,960,272,565,38959,373409,2,5,7,1
4958,1011,275,511,38214,373155,2,1,3,1
4870,1068,151,513,39284,373180,1,2,7,1
4948,933,244,535,38111,373178,0,2,1,0
5032,1024,265,453,38470,372639,0,1,8,0
4872,958,222,449,37795,372727,1,2,1,0
5042,1030,140,607,38808,373733,1,0,0,0
4880,903,268,572,39054,374282,2,0,8,0
4874,917,175,540,37869,373108,1,3,8,1
5033,918,137,592,39408,373930,2,2,6,1
5036,936,188,565,39228,374100,0,4,1,0
5024,914,286,616,39307,373711,1,3,2,0
5005,1000,195,615,39104,374339,2,0,1,1
4861,879,309,475,38962,372420,2,5,0,0
5026,920,280,437,38062,373031,1,0,4,0
5032,1036,153,417,37915,374192,1,3,0,0
4880,1007,135,552,39722,374288,1,2,0,1
4865,881,212,566,38649,373035,0,5,5,0
4894,971,241,416,38165,373237,2,0,4,0
5004,954,172,474,38557,372751,2,4,4,0
4912,1004,272,456,39666,373093,1,3,3,1
4984,1002,128,581,38669,374247,2,5,3,0
4879,1009,216,564,38106,374186,2,0,3,1
4994,873,178,580,38893,373116,1,1,4,1
4927,966,187,516,38220,373261,0,1,7,0
4969,886,191,524,38768,372801,0,4,3,1
4922,894,135,467,37900,373999,0,2,7,1
4876,967,241,616,38214,373857,2,2,7,0
4925,964,309,557,39656,372932,2,0,5,0
4991,990,231,599,39463,374028,1,5,5,1
5009,894,207,511,38630,373005,2,0,6,1
5021,997,191,535,39119,372626,1,1,4,1
5016,991,114,429,37824,372945,0,1,8,1
4996,971,155,535,38439,372556,1,5,1,0
4931,950,181,506,37754,374373,0,4,1,0
4961,891,301,602,39396,374042,2,0,6,1
5021,900,305,488,39704,373502,0,1,4,1
5043,898,207,565,38642,374138,2,3,4,1
5045,957,279,519,38465,373838,2,3,4,0
5036,917,273,417,38962,373075,0,0,6,0
5020,1047,238,450,38202,373892,0,1,2,0
5013,897,281,555,38667,374363,0,0,3,1
4968,1020,122,477,39294,374007,1,2,6,0
4863,968,281,551,39156,372688,0,3,7,1
4881,887,254,615,38042,373839,1,1,8,1
4991,963,203,612,39543,372952,1,5,4,0
5030,988,231,564,39708,373226,2,4,2,1
4973,953,190,533,39683,373044,0,2,1,1
4941,1000,200,519,38048,373176,1,5,3,0
5027,1032,210,514,38637,372738,0,0,4,1
5012,950,135,537,39513,372525,2,4,6,0
4984,1012,201,471,38523,374272,1,5,1,1
4999,1019,157,594,38339,373618,1,1,7,0
4923,1034,128,472,38548,373304,1,4,5,1
5032,1064,253,583,39369,374179,1,5,8,1
4911,899,146,611,38904,373463,2,5,4,1
4896,1013,304,612,38484,372600,0,2,5,0
4928,974,191,543,39422,373468,0,0,7,1
5019,1055,254,484,39194,374360,2,3,3,0
4895,1056,156,433,39410,374203,2,3,6,0
4973,980,186,491,38774,372716,0,2,3,0
4868,951,144,484,39541,372780,0,5,7,0
5054,1028,199,491,37775,373805,2,2,5,1
5004,968,134,565,38547,373039,2,3,8,0
5010,947,205,531,39112,374348,0,2,1,1
4881,894,114,542,38821,373370,2,5,8,1
4948,895,173,452,38659,373181,1,0,8,0
4950,977,178,599,38274,372919,2,2,5,1
5001,1067,156,426,39080,373336,1,3,3,1
4930,1051,247,519,38346,373251,0,2,8,0
4935,994,132,534,38454,374165,2,4,5,0
4969,955,146,475,38459,372511,0,4,5,0
5028,902,246,538,38434,373683,2,0,7,0
5041,989,114,534,39021,373604,2,0,1,1
4974,983,199,420,39228,373797,0,2,8,0
4885,991,185,437,39729,372882,1,5,8,1
4921,1058,256,537,37890,373085,1,1,4,1
4975,1013,201,571,39699,373860,1,1,4,0
5057,990,113,537,38759,374273,1,2,3,1
4866,887,131,419,38660,373245,1,5,2,1
5020,906,182,484,39636,372707,2,1,0,1
4880,991,186,580,39209,374313,1,1,2,0
5040,1032,294,476,39212,373710,0,2,4,1
4949,1061,141,477,38220,373117,0,2,2,1
5035,1050,188,453,39170,373138,0,1,3,0
4993,904,130,518,39195,373625,2,2,1,1
5030,985,249,495,39008,372462,2,1,0,0
4967,996,308,439,38109,372834,0,2,0,1
4879,1043,270,425,39336,373350,1,4,0,0
4910,892,150,436,39688,373755,0,3,8,1
5013,886,122,459,38012,373480,1,1,6,0
5036,1020,276,529,38047,373164,1,0,5,1
4942,948,187,544,39071,373060,2,5,1,0
4891,1060,236,613,38166,372612,0,1,0,1
4953,1038,201,447,39618,373114,1,2,6,0
4989,951,274,450,37844,373232,2,2,4,1
4971,999,297,554,39296,372789,1,4,5,1
5033,943,139,418,38880,373909,2,0,0,0
5034,889,285,482,39214,373712,2,5,7,1
4926,886,209,481,38401,374043,0,5,4,0
4921,1003,137,484,39650,373687,2,5,8,1
4872,933,256,542,38003,372983,0,1,3,0
4966,887,119,494,38768,373952,2,0,4,0
4973,991,115,568,39688,373636,2,3,0,1
4899,936,150,609,39180,372887,1,3,7,0
4875,1044,213,428,38239,373728,0,5,4,0
5030,913,274,492,39686,373489,2,4,1,1
5049,877,153,573,39484,373340,2,3,1,1
4861,941,178,518,38952,373582,1,2,2,0
4993,951,236,558,39106,373254,1,5,7,0
4900,938,270,521,39339,373411,0,1,2,1
5044,990,259,562,39245,372482,1,0,4,1
5006,911,266,546,39520,374149,1,1,2,1
4960,901,235,479,37799,373412,1,4,6,1
5032,1059,128,616,39410,372797,2,2,8,0
4955,1047,301,446,39423,373138,1,0,5,1
4872,1049,128,616,38071,372441,1,3,0,1
5009,1009,229,552,38161,373806,2,4,5,1
5036,936,261,514,38751,373150,0,0,4,1
4956,995,217,550,37752,373885,0,0,8,0
5005,918,313,533,38694,373430,2,0,8,0
4942,953,214,434,39100,373412,2,2,7,0
4891,965,152,550,38907,374278,1,5,7,1
5049,895,133,547,37961,372965,2,3,4,1
4909,946,140,488,39167,372450,1,0,0,1
4984,898,144,478,38352,373119,2,2,8,1
4884,953,284,498,38049,374142,0,1,2,1
5043,997,274,470,38010,372458,0,2,1,1
4903,933,154,460,38362,374054,0,1,7,1
4972,1008,174,599,39066,373406,1,3,4,1
4905,1052,180,424,38027,372950,1,4,0,0
4977,975,287,422,39363,372739,0,5,3,0
4957,1016,276,558,39691,374009,2,5,2,0
4869,1032,129,592,37848,373300,1,0,5,1
5033,1036,167,565,38820,372561,1,2,6,0
5046,948,290,540,38642,373300,2,3,4,0
4944,934,265,502,38934,372690,2,2,1,1
4886,1039,180,550,37842,373674,0,1,2,1
4951,1047,279,614,39563,374121,2,1,2,1
5050,903,304,450,38631,373875,2,3,8,0
4870,961,312,561,38416,372496,1,3,2,1
4963,1043,177,441,39019,373824,2,0,2,0
4929,904,250,596,38171,373597,1,4,2,0
4896,1064,292,572,38204,373313,0,2,7,0
5002,1050,169,567,39715,373517,2,0,3,1
5059,1022,282,486,38863,372856,0,3,7,0
4912,887,126,610,39143,373013,1,2,3,1
5012,921,256,487,38080,372935,1,5,7,1
4862,886,176,520,39492,374200,2,3,5,1
4968,942,175,444,39155,373147,2,1,3,0
5054,1025,156,576,38379,373178,2,5,5,0
4985,1022,128,616,38584,373905,2,1,6,1
4889,1034,241,518,39410,372787,0,5,8,0
4914,1052,237,493,38153,373335,0,3,3,1
4967,974,179,546,38944,374055,2,0,1,1
4962,906,266,507,39267,372802,2,5,6,0
5022,892,237,441,37933,373034,0,5,7,0
5012,1054,256,582,37863,374093,1,5,4,0
4958,975,193,466,39403,374347,0,5,3,1
4992,1008,268,554,38332,373061,2,5,7,0
4977,900,154,610,38628,373870,0,1,3,1
4878,957,305,576,37894,372498,2,5,7,1
5006,948,200,519,38662,374335,2,1,0,1
4982,872,255,568,38505,373724,1,0,0,0
4947,1065,296,552,38367,373952,1,1,0,0
4969,1053,266,600,38540,373922,0,2,7,1
4960,948,144,548,38162,373812,1,3,1,0
5000,936,295,603,38847,373080,2,1,8,0
4953,934,243,478,39501,374038,1,5,4,0
4877,936,121,591,39340,373006,1,1,0,1
4996,909,152,554,39588,373143,2,5,4,1
4919,927,193,435,39313,374373,0,3,2,1
4954,939,135,568,39378,374350,2,1,6,0
5002,1064,209,433,39486,372720,0,4,3,1
5049,883,270,579,38779,373627,0,0,4,0
5029,952,178,558,38494,372733,0,4,0,1
5032,1053,242,451,38970,373967,0,3,3,1
5022,964,300,604,38361,374069,0,4,3,1
4887,911,271,587,38371,372974,2,0,1,0
4956,882,238,459,39501,372693,0,2,4,1
4916,931,136,550,37896,373198,2,3,5,0
5045,897,293,522,38212,373863,0,3,0,0
5004,886,134,604,39146,372845,0,5,1,1
4880,901,125,552,37747,374126,0,5,7,1
4964,870,175,468,39286,372587,2,0,6,1
4869,1059,141,525,38104,372667,0,4,8,0
4984,923,157,584,37803,373979,2,2,3,1
5025,882,259,523,38079,374083,1,1,5,1
5003,1060,296,557,39127,373479,1,1,6,0
4997,1045,268,466,38020,372957,2,1,6,1
4867,1051,240,452,39323,372749,0,5,5,1
4911,1063,219,452,39244,373136,0,4,7,0
4959,1013,179,530,37801,372792,2,0,4,1
5010,971,220,571,39620,374313,1,1,1,1
5046,1031,312,470,38491,372685,0,1,0,1
4945,952,179,577,37946,374262,0,0,7,0
4973,902,191,610,39470,373522,2,4,7,0
5039,920,127,593,39666,373075,0,1,3,0
5018,936,195,612,37920,372848,1,4,2,0
4888,900,180,528,39011,373630,1,0,6,0
4877,1061,292,495,38841,372919,1,2,6,0
4927,900,231,582,39272,372709,0,5,4,0
4957,897,165,610,38369,373216,0,3,4,1
4997,1041,153,473,38805,373112,1,0,6,1
4943,1031,199,490,38382,374044,0,1,1,1
4984,987,175,524,38770,373854,2,4,3,0
5000,993,247,590,39130,373234,2,0,8,0
4967,978,307,560,38674,374152,0,2,7,0
5056,907,301,491,39395,373485,0,4,8,1
4906,873,187,573,38520,373466,0,1,8,0
4965,928,278,583,38098,372624,1,5,8,1
4977,1023,236,457,38639,373516,2,0,0,1
4929,1036,287,600,39649,373488,2,1,1,1
5022,884,300,595,38627,373948,2,0,3,0
4913,998,140,586,39346,373062,0,0,5,1
4991,961,138,489,39379,373305,1,0,8,0
5023,891,192,523,39732,373158,1,4,5,1
4908,892,172,565,38177,372986,2,2,4,1
4973,1057,256,577,39136,372512,2,5,2,1
4912,961,131,488,38938,373276,0,3,1,1
4870,917,120,441,38058,372649,0,1,1,0
4954,995,117,508,38573,373945,1,5,0,1
4862,875,124,514,38953,373801,0,4,4,1
5050,1002,283,573,38790,373706,0,3,7,0
4872,1044,230,418,38579,372784,1,0,2,1
5035,941,164,609,38154,372905,2,1,8,1
4916,919,253,591,38415,373311,2,1,2,0
5056,887,204,477,38777,374069,2,1,6,0
4933,1018,255,419,38976,374017,2,2,2,0
4906,998,238,520,37798,373959,2,3,3,1
5015,957,280,450,38823,373003,2,4,8,1
4920,964,270,486,39151,373917,2,5,7,1
4975,1010,125,464,37843,372543,0,0,0,0
4978,875,135,481,37919,374162,1,2,1,1
5032,949,254,548,39535,372981,1,5,4,1
4986,878,228,476,38282,373229,1,0,7,0
5053,942,179,496,38556,372871,2,1,1,1
4944,933,141,608,38930,372420,2,3,6,1
4886,1015,210,521,39511,373492,1,0,5,1
4861,907,226,555,37850,373288,1,4,5,1
4998,1068,246,497,38463,373522,2,0,4,1
5012,1034,225,613,39321,373472,1,3,2,1
4898,874,265,562,38699,373363,2,2,4,0
4868,955,231,523,39689,372830,0,0,2,1
4948,946,160,467,39571,372758,0,1,3,0
5051,910,137,492,39594,372734,1,2,3,1
4968,871,132,438,38078,373219,0,1,3,1
5017,880,216,491,39258,373084,1,2,0,1
4914,1041,279,478,39629,373682,0,5,0,1
5010,1061,118,448,38101,372447,1,4,2,1
5035,1034,215,610,39262,373114,0,3,0,1
4889,939,211,544,39272,372426,1,0,8,1
4967,966,293,520,37887,373435,0,4,2,0
4940,989,305,611,38177,373957,2,5,8,1
5008,970,224,546,38242,374327,1,0,6,0
4938,1028,226,475,37977,374201,0,4,5,1
5041,1068,297,487,39522,374317,1,5,2,1
4943,960,120,499,38981,373440,2,2,5,1
5039,1026,300,604,38064,373662,1,3,7,1
4959,1006,211,555,38484,374253,1,3,8,0
4865,957,186,518,38711,373072,2,2,4,0
4861,1038,175,517,39027,373840,1,0,7,0
4962,935,238,548,39232,374014,2,1,4,0
4877,1038,266,578,39402,373814,2,5,1,0
4892,897,309,550,38185,374038,1,4,4,1
4954,974,130,464,38308,372560,1,0,7,1
5053,1047,168,582,37796,374219,2,4,3,1
4863,880,192,445,39101,372519,1,4,1,0
4872,1000,252,581,38358,372838,1,5,2,1
4884,966,122,476,38458,373869,1,1,5,1
5006,1015,261,488,38635,373293,2,2,2,1
5018,897,236,494,38308,373485,0,5,8,0
4909,1039,151,601,38528,373554,0,3,0,0
4905,933,179,429,38700,372881,2,0,2,0
4894,896,246,464,39221,374378,1,1,8,1
4894,1058,276,474,37989,373854,1,1,4,1
4885,1067,114,506,39686,372959,2,2,6,1
4951,914,194,579,39676,374025,2,1,5,1
4970,998,174,565,38799,374126,2,2,1,0
4953,974,155,435,38376,373538,1,3,2,1
5058,1015,113,463,38253,372986,2,1,4,1
5004,923,182,542,37831,374184,1,4,3,1
4932,916,226,516,39521,372424,2,0,7,0
4873,1045,177,467,38898,373839,2,2,1,1
4915,1052,216,582,39631,374387,2,1,2,1
4955,898,265,610,39253,374264,2,0,8,1
4998,911,272,457,39554,373041,2,3,6,0
5022,937,279,606,39438,372961,1,4,3,0
4910,1030,151,597,39513,373194,2,1,0,0
5039,1045,192,582,39101,373555,2,5,7,0
4989,1006,304,605,38989,373282,0,1,0,1
4991,943,313,432,38111,373219,0,5,2,1
5036,986,183,432,39603,374164,0,1,4,0
4986,1025,299,584,39328,373502,0,1,3,0
4879,913,295,445,39622,373839,0,5,0,1
5005,912,219,590,39649,372506,2,4,3,1
5010,1013,288,520,39236,372868,0,1,2,0
4970,941,165,444,38236,374130,0,5,2,0
4995,986,249,452,39299,372653,2,3,4,0
4972,981,245,477,38402,374035,0,5,3,0
4906,1025,203,611,38376,372630,2,1,7,0
4971,973,189,531,37839,373116,2,2,7,1
5028,1043,190,490,38534,372825,0,5,6,0
4961,1065,203,420,37949,373610,0,1,8,1
5032,972,185,547,37999,373269,0,5,6,1
4954,996,215,487,39304,373574,1,2,1,1
5006,938,118,420,38044,373743,0,2,3,1
4899,1065,117,550,38910,373017,2,0,2,1
4930,986,241,430,39343,374066,1,4,2,1
4864,958,267,601,38694,374178,2,0,5,1
4909,912,212,455,39633,373092,1,0,3,1
4968,895,113,461,38899,373237,2,4,6,1
4937,948,204,514,39467,372437,1,5,5,0
4901,879,122,456,39648,374143,0,3,1,1
4904,957,222,506,39348,372717,2,0,7,1
5026,990,157,507,39316,372795,0,3,5,1
4961,1001,269,471,38636,373695,1,5,8,1
4936,887,310,437,39554,373443,1,2,4,1
5032,1030,206,570,39469,374281,0,1,0,0
4883,965,301,440,39398,373600,2,4,7,0
4954,978,257,518,38024,372881,2,0,1,0
5013,911,206,570,37909,373045,1,1,8,1
4930,967,168,594,39205,373237,0,0,2,1
4930,1030,192,424,38042,373544,2,1,5,0
5048,899,284,580,37815,373065,1,0,8,1
5027,1026,185,508,39266,374271,2,5,4,0
4863,1021,230,512,38726,372843,0,2,1,0
4859,1034,128,432,38974,374155,1,0,0,0
4967,957,253,476,37770,372670,2,2,1,1
4872,977,168,416,38454,372475,2,3,8,1
5002,1026,216,514,39631,374038,0,2,5,1
5045,1007,210,454,39196,373951,0,4,5,1
5049,986,232,466,38960,373253,2,0,6,0
4863,1049,155,466,37903,374203,0,4,1,1
4927,897,121,535,38043,373899,1,4,7,1
4864,896,169,424,38525,373347,1,5,4,1
4934,1052,279,509,39324,374384,2,3,1,0
4902,874,237,551,38312,373304,1,1,4,1
4993,1061,253,509,39022,372670,1,3,1,0
4933,904,171,581,38479,373394,1,3,3,1
4901,1005,148,522,38021,373626,0,0,6,0
4888,932,307,560,38075,372813,2,5,4,1
4868,909,148,538,38012,373916,0,4,4,1
4868,945,161,514,39241,374239,2,1,5,0
4893,1044,266,417,38976,372525,2,5,6,1
4964,904,167,500,39133,372631,2,5,2,1
5000,971,242,591,38969,372710,2,3,3,0
4925,886,291,420,38597,373607,1,3,0,0
4979,1035,241,471,38686,372495,0,3,7,0
5012,1063,311,418,39063,373447,0,5,1,0
4868,878,197,614,37788,372905,1,1,1,0
4954,962,169,547,39509,372825,2,2,0,0
5012,1023,224,493,39465,372600,1,5,7,0
4866,975,212,521,38306,372855,2,1,1,1
4930,918,198,476,38535,372926,0,2,2,0
4990,916,121,603,38583,373877,1,0,5,1
4987,877,273,521,37848,372502,2,1,3,0
4922,969,192,540,39546,372614,1,0,4,1
4873,928,115,453,38289,374025,1,4,5,0
4905,1019,230,601,39670,374192,2,4,6,1
4994,1049,294,584,38646,374244,1,5,6,0
4887,1043,212,599,38455,374040,0,3,5,0
4910,888,235,453,38813,374037,2,2,6,1
4928,916,196,517,39314,374203,1,4,4,1
5007,1024,175,440,37867,374061,2,0,5,1
4943,870,306,596,38764,372979,0,5,4,1
5052,1013,201,495,38927,373461,2,5,5,0
4868,870,185,568,39513,374172,2,0,5,1
4940,950,311,503,38879,373743,1,4,8,1
5023,988,164,544,38341,372465,1,0,7,1
4968,1025,164,555,39195,373704,2,3,0,0
4963,980,118,574,39303,374017,1,5,8,1
4888,944,154,565,37836,373790,2,1,4,1
4983,975,123,442,37832,373551,0,4,6,0
4969,1029,248,522,38345,373907,1,1,4,1
5013,961,156,505,39217,373944,0,1,5,0
4925,933,133,579,39286,373388,0,2,5,1
4993,937,298,474,39376,373788,2,5,4,1
4896,1027,142,427,38423,374040,0,5,6,1
5005,924,208,614,38234,373855,1,5,6,1
5038,1033,264,607,38248,374003,1,0,1,0
5002,874,239,562,39630,373079,0,4,2,0
4949,924,186,434,37744,374024,0,2,7,0
5007,904,286,483,38507,373178,0,2,2,1
5026,890,122,473,38416,373522,0,5,2,0
4890,1018,238,556,38411,373650,0,2,2,1
4883,1025,203,493,38740,373438,2,1,3,0
4940,872,263,536,39490,374038,1,0,2,1
4861,902,237,600,38404,373669,1,5,8,0
4977,890,256,604,38921,372596,2,0,1,1
5048,1022,284,612,38081,373486,0,5,6,0
4958,896,208,463,39651,372465,0,2,5,0
4896,1034,212,547,39437,373378,1,1,8,0
4996,979,273,456,38388,373745,0,5,6,0
