edad,trabajo,estado_civil ,educacion,total_hijos,credito_sin_pago,prestamo_vivienda,prestamo_personal,valor_prestamo,dias_ultimo_pago,tarjetas_credito,contacto,mes,dia_semana,duracion_ultimo_contacto,dias_ultimo_contacto,anterior_contacto,numero_empleados,si_no
53,management,married,unknown,4,no,yes,yes,156497,0,1,telephone,jul,tue,465,51,0,502,0
36,technician,married,professional.course,7,no,yes,no,383185,0,1,cellular,may,thu,191,56,1,276,0
31,technician,married,university.degree,8,no,no,no,0,0,1,cellular,aug,thu,56,0,0,1435,0
34,blue-collar,married,Technological_school,2,no,no,no,0,0,2,telephone,jun,wed,18,0,0,1481,0
71,blue-collar,divorced,preschool,8,unknown,no,no,0,0,0,cellular,aug,thu,224,0,0,155,0
25,blue-collar,single,tecnical_school,4,no,no,yes,476614,0,0,cellular,jul,fri,667,48,0,1457,1
39,blue-collar,married,tecnical_school,0,unknown,yes,no,398150,0,0,cellular,nov,thu,124,15,0,711,0
27,entrepreneur,married,university.degree,1,no,yes,no,265048,0,4,cellular,may,mon,207,1,1,318,0
22,blue-collar,single,tecnical_school,8,no,yes,no,431281,0,4,telephone,jul,mon,110,64,0,845,0
41,admin.,single,Technological_school,6,no,no,no,0,0,2,cellular,may,mon,207,0,0,1238,0
60,retired,married,university.degree,3,no,no,no,0,0,5,cellular,sep,thu,799,0,0,731,1
39,admin.,married,Technological_school,8,no,yes,no,39348,0,3,cellular,aug,mon,154,42,0,1652,0
80,retired,divorced,preschool,6,no,yes,yes,291896,0,4,cellular,apr,thu,554,63,2,96,1
37,management,married,university.degree,0,no,yes,no,413422,0,3,telephone,may,wed,189,7,0,1696,0
46,blue-collar,married,tecnical_school,3,unknown,no,no,0,0,1,cellular,apr,mon,63,0,0,408,0
30,technician,married,professional.course,6,no,yes,yes,344676,0,3,telephone,jun,mon,82,71,0,935,0
50,entrepreneur,married,university.degree,3,no,yes,no,151668,0,2,cellular,jul,mon,1165,20,0,162,0
32,student,single,university.degree,0,no,no,no,0,0,5,telephone,may,thu,107,0,0,154,0
38,blue-collar,married,Technological_school,2,unknown,yes,no,128235,0,4,cellular,may,mon,306,5,0,1840,0
23,technician,single,professional.course,4,no,unknown,unknown,0,0,3,cellular,may,fri,14,0,0,1588,0
30,blue-collar,single,tecnical_school,2,no,no,no,0,0,3,cellular,may,thu,151,0,1,1604,0
31,blue-collar,single,Technological_school,0,no,no,no,0,0,3,cellular,jul,mon,42,0,0,1355,0
38,technician,single,university.degree,5,no,no,no,0,0,0,telephone,may,tue,1015,0,0,523,1
51,management,married,university.degree,7,no,yes,no,478516,0,5,telephone,may,fri,317,51,0,1004,0
37,admin.,married,Technological_school,5,no,yes,no,259372,0,5,telephone,jun,fri,14,89,0,1443,0
54,admin.,married,university.degree,7,no,no,no,0,0,2,telephone,may,wed,388,0,0,726,0
28,blue-collar,married,primary_school,4,no,no,no,0,0,3,cellular,may,mon,200,0,0,59,0
36,self-employed,single,university.degree,0,no,no,no,0,0,5,cellular,oct,fri,480,0,0,1949,1
39,services,single,Technological_school,0,no,no,no,0,0,4,cellular,jul,wed,239,0,0,145,0
48,blue-collar,married,tecnical_school,0,no,yes,no,313284,0,1,cellular,may,tue,268,31,3,1848,1
41,management,married,university.degree,4,unknown,no,no,0,0,4,telephone,may,tue,174,0,0,672,0
37,admin.,divorced,university.degree,4,no,yes,no,47547,0,5,telephone,jun,mon,683,41,0,1921,0
57,blue-collar,married,tecnical_school,3,no,yes,no,79727,0,2,cellular,aug,mon,154,37,0,1897,0
49,housemaid,married,professional.course,2,no,yes,no,455210,0,0,telephone,jul,thu,645,85,0,1564,0
41,blue-collar,married,tecnical_school,7,no,yes,no,441587,0,0,telephone,may,tue,420,33,0,1755,0
32,admin.,married,Technological_school,6,no,yes,no,94947,0,4,cellular,sep,mon,1298,64,0,1429,1
36,blue-collar,married,Technological_school,2,no,yes,no,126334,0,4,telephone,jun,fri,178,73,0,62,0
35,blue-collar,married,preschool,6,unknown,yes,no,134011,0,0,cellular,may,fri,196,26,0,125,0
51,admin.,married,university.degree,0,no,no,no,0,0,0,telephone,jul,mon,172,0,0,1851,0
37,housemaid,married,primary_school,1,unknown,no,no,0,0,5,cellular,may,wed,322,0,1,590,0
45,housemaid,divorced,preschool,7,unknown,no,no,0,0,4,cellular,jul,fri,420,0,0,360,1
34,technician,single,professional.course,3,no,yes,no,450668,0,2,cellular,may,mon,240,66,0,429,0
46,technician,divorced,university.degree,7,no,no,no,0,0,2,cellular,jul,fri,147,0,0,911,0
31,admin.,single,university.degree,1,no,yes,yes,231686,0,4,cellular,may,fri,138,31,1,389,0
51,blue-collar,married,preschool,6,no,yes,yes,366422,0,4,telephone,may,mon,387,39,0,1377,0
49,entrepreneur,divorced,tecnical_school,5,no,no,no,0,0,5,cellular,may,fri,166,0,0,1201,0
36,services,married,Technological_school,3,no,yes,no,333536,0,2,cellular,apr,mon,334,29,0,1612,0
26,self-employed,married,university.degree,5,no,no,no,0,0,1,telephone,may,thu,13,0,0,811,0
59,management,married,university.degree,8,unknown,no,no,0,0,1,cellular,jul,thu,144,0,0,1002,0
31,services,married,Technological_school,1,unknown,no,no,0,0,5,telephone,may,tue,276,0,0,1334,0
27,blue-collar,single,Technological_school,6,no,yes,no,115599,0,0,telephone,jun,tue,56,10,0,1933,0
43,management,married,primary_school,3,unknown,no,no,0,0,5,telephone,may,wed,347,0,0,725,0
32,admin.,single,university.degree,1,no,no,no,0,0,4,telephone,may,tue,530,0,0,1443,0
56,admin.,married,preschool,1,unknown,yes,no,389240,0,4,cellular,jul,thu,105,65,0,838,0
39,admin.,divorced,Technological_school,2,no,no,no,0,0,4,telephone,jul,mon,210,0,0,462,0
28,admin.,married,Technological_school,0,no,yes,no,287828,0,1,cellular,may,wed,72,62,0,804,0
53,blue-collar,married,preschool,0,no,no,no,0,0,5,cellular,aug,tue,76,0,0,488,0
52,services,divorced,Technological_school,3,no,no,no,0,0,2,telephone,may,mon,142,0,0,1994,0
52,self-employed,divorced,university.degree,4,no,yes,no,407731,0,4,cellular,may,fri,158,6,0,285,0
37,technician,married,professional.course,4,no,no,no,0,0,0,cellular,aug,mon,275,0,0,1189,0
39,technician,married,professional.course,6,no,yes,no,493506,0,4,cellular,apr,thu,381,81,1,1298,1
50,services,married,unknown,4,no,yes,no,134968,0,2,cellular,aug,thu,90,87,0,108,0
25,blue-collar,single,tecnical_school,4,no,no,no,0,0,0,cellular,mar,thu,456,0,2,450,1
37,blue-collar,married,primary_school,4,unknown,no,no,0,0,0,cellular,jul,wed,99,0,0,1501,0
43,admin.,married,university.degree,5,no,no,no,0,0,1,telephone,aug,wed,618,0,0,720,1
32,blue-collar,married,primary_school,0,unknown,yes,no,317088,0,2,cellular,jul,thu,317,24,0,468,0
46,management,married,university.degree,3,no,yes,no,96078,0,3,telephone,jun,thu,234,12,0,1149,0
32,technician,married,professional.course,6,no,no,no,0,0,3,cellular,jul,mon,203,0,0,1899,0
42,blue-collar,married,professional.course,8,no,yes,no,222832,0,1,cellular,may,fri,262,87,0,1151,0
56,admin.,divorced,primary_school,5,no,yes,no,362304,0,1,cellular,jul,mon,239,16,0,1489,0
76,retired,married,professional.course,4,unknown,yes,no,42239,0,1,cellular,jun,tue,352,82,1,1106,1
40,admin.,divorced,Technological_school,1,no,yes,yes,61423,0,0,cellular,jul,mon,52,25,0,1297,0
30,admin.,married,university.degree,3,no,yes,no,434678,0,2,cellular,aug,tue,387,90,0,74,0
92,retired,married,unknown,1,no,yes,no,234628,0,4,cellular,may,thu,271,33,2,590,0
35,blue-collar,married,preschool,8,no,yes,no,287463,0,1,cellular,jul,mon,181,46,0,1379,0
30,admin.,married,university.degree,3,no,yes,no,497618,0,1,telephone,jul,wed,717,19,0,1980,0
65,admin.,married,university.degree,4,no,yes,no,17899,0,2,cellular,oct,thu,120,59,0,37,0
39,services,married,Technological_school,3,unknown,yes,no,365779,0,5,cellular,jul,wed,671,52,0,758,0
38,services,married,Technological_school,1,no,no,no,0,0,1,cellular,jul,thu,857,0,0,1132,1
39,entrepreneur,married,primary_school,6,no,yes,no,263519,0,4,cellular,sep,tue,265,1,1,1989,1
30,admin.,single,university.degree,0,no,no,no,0,0,4,cellular,jul,tue,212,0,2,821,0
43,services,married,preschool,2,no,yes,no,276710,0,1,cellular,nov,mon,92,38,0,667,0
49,management,married,Technological_school,2,no,no,no,0,0,5,cellular,nov,wed,582,0,0,1317,0
40,blue-collar,married,unknown,0,no,yes,yes,79487,0,3,telephone,may,mon,155,29,0,909,0
34,services,divorced,Technological_school,7,no,yes,no,115779,0,5,cellular,may,fri,84,54,0,464,0
42,services,divorced,primary_school,1,no,yes,no,383042,0,2,telephone,may,thu,1074,60,0,408,1
32,technician,single,professional.course,0,no,no,yes,432302,0,3,cellular,aug,fri,82,44,0,544,0
39,admin.,married,university.degree,6,unknown,yes,no,66787,0,4,cellular,aug,wed,117,36,0,1211,0
60,retired,married,primary_school,6,no,no,no,0,0,3,cellular,jul,tue,268,0,0,998,0
39,management,married,Technological_school,7,no,no,no,0,0,4,cellular,aug,fri,215,0,0,533,0
52,housemaid,married,primary_school,0,no,yes,no,257605,0,3,cellular,aug,tue,1134,21,0,615,1
39,technician,married,university.degree,4,no,yes,no,204299,0,3,cellular,jun,mon,713,26,0,678,1
36,technician,married,Technological_school,0,no,no,no,0,0,1,cellular,nov,tue,255,0,0,1661,0
37,blue-collar,divorced,Technological_school,6,no,yes,no,95854,0,3,cellular,may,thu,217,87,0,441,0
33,blue-collar,married,tecnical_school,4,no,no,yes,110384,0,1,cellular,jul,mon,387,50,0,936,0
35,technician,divorced,professional.course,5,no,no,no,0,0,4,cellular,may,tue,301,0,1,1608,0
24,technician,single,professional.course,7,no,yes,no,464334,0,2,cellular,jul,wed,171,60,0,1663,0
33,admin.,married,university.degree,6,no,no,no,0,0,4,cellular,aug,tue,75,0,0,434,0
36,admin.,single,university.degree,0,no,no,no,0,0,0,telephone,may,fri,147,0,0,108,0
29,admin.,single,university.degree,6,no,no,no,0,0,1,cellular,jul,thu,6,0,0,51,0
37,technician,married,professional.course,4,no,no,yes,314663,0,5,cellular,jul,fri,674,0,0,892,1
39,services,married,Technological_school,6,unknown,yes,no,394830,0,0,telephone,may,tue,24,81,0,1940,0
35,blue-collar,married,primary_school,0,no,no,no,0,0,5,telephone,may,wed,404,0,0,761,0
51,blue-collar,married,tecnical_school,1,no,yes,no,381110,0,3,cellular,may,wed,55,9,0,1328,0
38,admin.,married,Technological_school,6,unknown,no,no,0,0,2,telephone,apr,mon,121,0,0,894,0
54,admin.,married,university.degree,5,no,yes,no,66863,0,4,cellular,aug,thu,201,87,0,525,0
29,technician,married,professional.course,3,no,no,no,0,0,1,telephone,may,wed,125,0,0,979,0
30,blue-collar,married,preschool,7,unknown,yes,no,346285,0,1,telephone,jun,fri,83,19,0,1130,0
61,retired,married,tecnical_school,3,no,no,no,0,0,4,cellular,may,mon,324,0,0,1666,0
32,student,single,unknown,8,no,yes,no,246321,0,4,cellular,may,wed,188,58,0,1417,1
48,blue-collar,married,preschool,5,unknown,no,yes,364968,0,2,cellular,nov,fri,103,63,1,1991,0
38,admin.,married,university.degree,2,no,yes,yes,361435,0,1,cellular,aug,fri,62,29,0,63,0
33,housemaid,married,tecnical_school,5,no,no,no,0,0,3,cellular,jul,tue,860,0,0,32,1
54,technician,married,professional.course,1,no,no,yes,394182,0,4,cellular,jul,thu,268,86,0,432,0
45,blue-collar,married,unknown,3,unknown,no,no,0,0,2,telephone,jun,wed,503,0,0,293,0
26,technician,single,professional.course,3,no,unknown,unknown,0,0,4,cellular,jul,wed,578,0,0,87,1
33,blue-collar,married,tecnical_school,1,unknown,yes,no,361933,0,5,cellular,may,thu,449,55,0,1517,1
44,management,married,university.degree,1,unknown,yes,no,155549,0,0,cellular,aug,mon,96,88,0,268,0
40,technician,married,professional.course,5,no,yes,no,450848,0,0,cellular,aug,wed,609,51,0,721,1
26,management,single,university.degree,1,no,yes,no,100907,0,3,cellular,may,tue,165,73,0,1522,0
31,admin.,divorced,Technological_school,5,no,yes,yes,275608,0,1,telephone,jun,tue,287,0,0,1661,0
45,technician,single,university.degree,4,no,no,no,0,0,3,cellular,may,fri,561,0,0,371,0
38,technician,married,professional.course,3,no,yes,no,278220,0,0,cellular,nov,mon,70,6,0,213,0
35,housemaid,married,university.degree,7,no,yes,no,115240,0,1,cellular,may,mon,59,79,0,1711,0
50,management,married,university.degree,4,no,yes,yes,332629,0,2,cellular,aug,mon,342,8,0,1019,0
48,blue-collar,married,tecnical_school,2,no,yes,no,234229,0,4,cellular,aug,fri,192,29,0,1718,0
48,admin.,married,unknown,4,unknown,no,yes,250672,0,0,cellular,nov,tue,63,71,0,1462,0
52,technician,single,preschool,0,unknown,yes,no,279527,0,2,cellular,nov,wed,208,41,0,1927,0
32,admin.,married,professional.course,8,no,yes,no,438846,0,3,cellular,jul,wed,173,12,0,556,0
31,blue-collar,married,tecnical_school,6,no,no,no,0,0,2,telephone,may,tue,204,0,0,1664,0
41,technician,divorced,professional.course,5,no,no,no,0,0,0,cellular,aug,wed,167,0,0,383,0
41,admin.,married,Technological_school,6,no,no,no,0,0,3,telephone,may,thu,135,0,0,1171,0
57,admin.,married,university.degree,8,no,no,yes,378012,0,0,telephone,jun,thu,253,82,0,108,0
25,unemployed,single,professional.course,1,no,no,yes,432734,0,0,cellular,apr,wed,274,21,0,480,0
40,services,single,Technological_school,3,no,yes,no,91446,0,1,cellular,apr,thu,91,45,1,1174,0
51,blue-collar,married,unknown,7,unknown,yes,no,302670,0,1,telephone,may,fri,436,85,0,1508,0
26,admin.,single,university.degree,4,no,yes,no,196766,0,5,cellular,may,mon,57,7,0,422,0
29,technician,single,university.degree,0,no,yes,yes,160630,0,2,cellular,may,tue,485,1,0,1698,0
39,admin.,married,university.degree,5,no,yes,no,131079,0,0,cellular,jul,mon,929,83,0,930,0
57,entrepreneur,married,Technological_school,4,no,no,no,0,0,4,cellular,nov,thu,199,0,0,959,0
34,blue-collar,married,preschool,1,unknown,yes,no,23886,0,3,cellular,may,fri,1094,73,0,1453,0
29,blue-collar,married,tecnical_school,5,no,no,no,0,0,5,cellular,jul,mon,334,0,0,1713,0
27,admin.,single,Technological_school,3,no,yes,no,26916,0,4,telephone,may,tue,390,28,0,385,0
50,admin.,divorced,tecnical_school,0,no,yes,yes,110980,0,2,cellular,jul,mon,68,63,0,1516,0
47,services,married,preschool,0,no,yes,yes,405405,0,3,cellular,aug,tue,220,19,0,1802,0
40,housemaid,divorced,tecnical_school,4,no,yes,no,49877,0,5,cellular,aug,thu,144,56,0,1650,0
41,technician,married,professional.course,2,unknown,yes,no,95067,0,2,telephone,jun,wed,649,86,0,171,1
28,blue-collar,single,primary_school,5,no,no,no,0,0,3,telephone,jul,tue,117,0,0,176,0
37,housemaid,divorced,Technological_school,3,no,no,no,0,0,5,cellular,sep,wed,134,0,0,1747,0
48,services,married,Technological_school,2,unknown,no,no,0,0,3,cellular,aug,fri,88,0,0,1892,0
37,admin.,divorced,Technological_school,8,no,no,no,0,0,3,cellular,may,fri,11,0,1,1978,0
27,blue-collar,single,tecnical_school,0,no,no,no,0,0,3,cellular,nov,tue,217,0,2,1966,1
35,blue-collar,married,preschool,8,unknown,yes,no,432497,0,0,cellular,apr,mon,107,70,0,923,0
26,unemployed,single,university.degree,0,no,yes,no,63254,0,0,cellular,apr,tue,136,77,0,641,0
32,admin.,married,tecnical_school,5,no,no,no,0,0,4,cellular,jul,mon,77,0,0,1286,0
28,services,divorced,Technological_school,5,unknown,no,yes,328503,0,2,cellular,jul,fri,278,23,0,810,1
27,admin.,married,Technological_school,1,no,no,yes,85659,0,2,cellular,may,thu,151,46,0,1338,0
43,technician,married,professional.course,0,no,no,yes,119896,0,5,cellular,aug,mon,108,70,0,1307,0
42,blue-collar,married,tecnical_school,6,no,no,no,0,0,0,cellular,jul,thu,1187,0,0,1799,1
35,admin.,married,Technological_school,1,no,yes,no,351117,0,5,cellular,may,tue,124,43,0,1213,0
57,management,divorced,university.degree,1,no,yes,no,378626,0,2,telephone,may,fri,754,14,0,9,0
51,management,married,university.degree,0,no,yes,no,24682,0,3,cellular,nov,mon,1070,38,0,432,0
46,blue-collar,married,Technological_school,3,no,no,no,0,0,4,cellular,aug,wed,64,0,0,1107,0
30,admin.,single,Technological_school,1,no,no,no,0,0,5,telephone,may,tue,315,0,0,228,0
49,blue-collar,married,primary_school,2,no,yes,no,156668,0,2,cellular,aug,tue,232,26,0,1129,0
32,admin.,single,Technological_school,4,no,yes,no,414107,0,3,cellular,nov,thu,120,26,0,634,0
29,technician,single,professional.course,4,no,no,yes,336590,0,4,telephone,sep,thu,251,90,1,93,0
40,technician,single,university.degree,0,no,yes,yes,399483,0,2,cellular,aug,fri,150,13,0,1350,0
44,unemployed,married,Technological_school,4,no,yes,no,53866,0,3,telephone,aug,thu,99,50,0,697,0
24,student,single,Technological_school,1,no,no,no,0,0,1,cellular,aug,thu,355,0,0,1521,1
51,unemployed,married,tecnical_school,1,unknown,yes,no,345607,0,3,telephone,may,wed,360,26,0,384,0
35,admin.,married,university.degree,0,no,no,no,0,0,5,cellular,apr,tue,72,0,0,1924,0
55,blue-collar,married,unknown,7,no,yes,no,177079,0,0,cellular,aug,mon,280,37,0,1059,0
18,student,single,Technological_school,7,no,yes,no,173986,0,1,cellular,may,fri,251,40,2,1129,0
45,blue-collar,married,tecnical_school,6,unknown,no,no,0,0,3,telephone,jun,tue,313,0,0,360,0
39,blue-collar,married,professional.course,0,no,no,no,0,0,3,cellular,nov,mon,407,0,0,332,0
33,admin.,married,Technological_school,0,no,no,yes,299432,0,2,cellular,may,fri,254,72,0,450,0
41,technician,married,university.degree,3,no,no,no,0,0,5,cellular,apr,tue,219,0,0,363,0
60,management,married,university.degree,6,no,no,no,0,0,1,telephone,jun,mon,316,0,0,877,0
43,admin.,married,Technological_school,8,no,no,no,0,0,0,cellular,jul,tue,215,0,0,1158,0
33,blue-collar,married,tecnical_school,5,no,yes,no,284857,0,5,telephone,jun,thu,111,67,0,213,0
56,blue-collar,married,Technological_school,3,no,yes,no,95134,0,1,cellular,aug,thu,69,67,0,1447,0
40,management,married,university.degree,7,no,yes,no,378772,0,0,cellular,may,thu,188,54,0,412,0
51,blue-collar,married,tecnical_school,3,unknown,yes,no,343008,0,5,cellular,nov,tue,62,37,0,232,0
25,admin.,married,university.degree,2,no,no,no,0,0,4,telephone,jun,mon,121,0,0,1728,0
51,blue-collar,married,tecnical_school,1,unknown,yes,no,456059,0,1,cellular,nov,fri,312,35,0,807,0
48,technician,married,university.degree,8,no,yes,no,261498,0,3,cellular,aug,tue,247,8,0,343,0
32,admin.,single,university.degree,8,no,no,no,0,0,0,cellular,jul,mon,97,0,0,79,0
33,technician,married,professional.course,5,no,yes,no,375101,0,1,cellular,may,mon,241,18,0,645,0
50,management,divorced,university.degree,6,no,no,no,0,0,5,telephone,may,tue,63,0,1,986,0
46,management,married,university.degree,3,no,no,no,0,0,4,telephone,may,tue,310,0,0,1825,0
31,admin.,married,university.degree,4,no,yes,no,212987,0,3,cellular,oct,tue,107,58,0,1568,0
44,self-employed,married,university.degree,7,no,no,no,0,0,1,cellular,jun,tue,234,0,1,1422,1
45,entrepreneur,married,university.degree,1,unknown,no,no,0,0,2,telephone,jun,wed,262,0,0,833,0
47,management,married,Technological_school,3,no,no,no,0,0,4,cellular,may,mon,57,0,2,1944,0
37,blue-collar,single,tecnical_school,4,no,no,yes,465786,0,0,telephone,may,wed,202,56,0,999,0
43,management,married,university.degree,7,no,yes,yes,312702,0,5,telephone,jun,tue,435,88,0,1906,0
29,admin.,single,university.degree,7,no,no,no,0,0,5,cellular,sep,fri,110,0,1,1066,0
36,blue-collar,married,tecnical_school,7,no,no,no,0,0,2,cellular,may,tue,395,0,0,1154,0
32,admin.,single,university.degree,3,no,yes,no,324491,0,0,cellular,jul,thu,315,66,0,1856,0
39,technician,married,Technological_school,3,unknown,no,no,0,0,4,cellular,jul,wed,781,0,0,1213,1
21,student,single,Technological_school,3,no,no,no,0,0,5,cellular,aug,thu,236,0,0,585,0
33,technician,divorced,Technological_school,2,no,unknown,unknown,0,0,3,cellular,may,fri,224,0,0,1817,0
48,housemaid,married,preschool,6,unknown,yes,yes,416376,0,4,cellular,aug,tue,307,84,0,625,0
44,admin.,divorced,Technological_school,0,no,yes,yes,416889,0,1,cellular,jul,wed,70,41,0,677,0
